source,feature,metabolite,labeling,sample_name,value,sample
MP8B_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP8bP2_AB0345_SQ1,0.0947400661927561,PDX
MP8B_PDX_P2,CITRATE_M2,CITRATE,M2,MP8bP2_AB0345_SQ1,0.133692397156943,PDX
MP8B_PDX_P2,3PG_M3,3PG,M3,MP8bP2_AB0345_SQ1,0.233986414297524,PDX
MP8B_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP8bP2_AB0345_SQ1,0.350400895303648,PDX
MP8B_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP8bP2_AB0345_SQ2,0.29392926395126,PDX
MP8B_PDX_P2,LACTATE_M3,LACTATE,M3,MP8bP2_AB0345_SQ2,0.296364717215691,PDX
MP8B_PDX_P2,ALANINE_M3,ALANINE,M3,MP8bP2_AB0345_SQ2,0.258148488664166,PDX
MP8B_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP8bP2_AB0345_SQ2,0.0637457739444383,PDX
MP8B_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP8bP2_AB0345_SQ2,0.0728243216504704,PDX
MP8B_PDX_P2,MALATE_M2,MALATE,M2,MP8bP2_AB0345_SQ2,0.0757372491264143,PDX
MP8B_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP8bP2_AB0345_SQ2,0.0915373485297346,PDX
MP8B_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP8bP2_AB0345_SQ2,0.0997341814008982,PDX
MP8B_PDX_P2,CITRATE_M2,CITRATE,M2,MP8bP2_AB0345_SQ2,0.132217629963864,PDX
MP8B_PDX_P2,3PG_M3,3PG,M3,MP8bP2_AB0345_SQ2,0.243495032908696,PDX
MP8B_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP8bP2_AB0345_SQ2,0.333193611134764,PDX
MP8B_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP8bP2_AB0345_SQ3,0.28145257826976,PDX
MP8B_PDX_P2,LACTATE_M3,LACTATE,M3,MP8bP2_AB0345_SQ3,0.308558109546296,PDX
MP8B_PDX_P2,ALANINE_M3,ALANINE,M3,MP8bP2_AB0345_SQ3,0.241926694920318,PDX
MP8B_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP8bP2_AB0345_SQ3,0.0473979312751493,PDX
MP8B_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP8bP2_AB0345_SQ3,0.0542091460653905,PDX
MP8B_PDX_P2,MALATE_M2,MALATE,M2,MP8bP2_AB0345_SQ3,0.0745260465488989,PDX
MP8B_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP8bP2_AB0345_SQ3,0.0823727358414777,PDX
MP8B_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP8bP2_AB0345_SQ3,0.0926855564316782,PDX
MP8B_PDX_P2,CITRATE_M2,CITRATE,M2,MP8bP2_AB0345_SQ3,0.114362044361061,PDX
MP8B_PDX_P2,3PG_M3,3PG,M3,MP8bP2_AB0345_SQ3,0.233321821410637,PDX
MP8B_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP8bP2_AB0345_SQ3,0.376262558791672,PDX
MP9D_Tumor,PYRUVATE_M3,PYRUVATE,M3,9D.Tumour,0.119449876326565,Patient tumor
MP9D_Tumor,LACTATE_M3,LACTATE,M3,9D.Tumour,0.137962471833341,Patient tumor
MP9D_Tumor,ALANINE_M3,ALANINE,M3,9D.Tumour,0.0618754257083128,Patient tumor
MP9D_Tumor,SUCCINATE_M2,SUCCINATE,M2,9D.Tumour,0.0560925032222621,Patient tumor
MP9D_Tumor,FUMARATE_M2,FUMARATE,M2,9D.Tumour,0.0624227698901829,Patient tumor
MP9D_Tumor,MALATE_M2,MALATE,M2,9D.Tumour,0.0526722733229792,Patient tumor
MP9D_Tumor,ASPARTATE_M2,ASPARTATE,M2,9D.Tumour,0.0528902949565764,Patient tumor
MP9D_Tumor,GLUTAMATE_M2,GLUTAMATE,M2,9D.Tumour,0.0933719001731055,Patient tumor
MP9D_Tumor,CITRATE_M2,CITRATE,M2,9D.Tumour,0.0949180461154574,Patient tumor
MP9D_Tumor,3PG_M3,3PG,M3,9D.Tumour,0.156677984701051,Patient tumor
MP9D_Tumor,GLUCOSE_M6,GLUCOSE,M6,9D.Tumour,0.225393392661694,Patient tumor
MP9F_Tumor,PYRUVATE_M3,PYRUVATE,M3,9F.Tumour,0.169041570247022,Patient tumor
MP9F_Tumor,LACTATE_M3,LACTATE,M3,9F.Tumour,0.192663831273616,Patient tumor
MP9F_Tumor,ALANINE_M3,ALANINE,M3,9F.Tumour,0.0714522409610597,Patient tumor
MP9F_Tumor,SUCCINATE_M2,SUCCINATE,M2,9F.Tumour,0.0758078694374927,Patient tumor
MP9F_Tumor,FUMARATE_M2,FUMARATE,M2,9F.Tumour,0.0725107340640718,Patient tumor
MP9F_Tumor,MALATE_M2,MALATE,M2,9F.Tumour,0.0763317023893809,Patient tumor
MP9F_Tumor,ASPARTATE_M2,ASPARTATE,M2,9F.Tumour,0.0760202818465779,Patient tumor
MP9F_Tumor,GLUTAMATE_M2,GLUTAMATE,M2,9F.Tumour,0.130689742043171,Patient tumor
MP9F_Tumor,CITRATE_M2,CITRATE,M2,9F.Tumour,0.143801529331568,Patient tumor
MP9F_Tumor,3PG_M3,3PG,M3,9F.Tumour,0.196297781221255,Patient tumor
MP9F_Tumor,GLUCOSE_M6,GLUCOSE,M6,9F.Tumour,0.225911582045844,Patient tumor
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0346_SQ1,0.276386089547577,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0346_SQ1,0.342352033505141,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0346_SQ1,0.125471143979945,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0346_SQ1,0.0654625911398013,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0346_SQ1,0.0626737908886426,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0346_SQ1,0.114649301391554,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0346_SQ1,0.0748603340449876,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0346_SQ1,0.128090801981398,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0346_SQ1,0.181944334625972,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0346_SQ1,0.259927472493091,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0346_SQ1,0.222767649263058,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0346_SQ2,0.30688710618305,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0346_SQ2,0.341127573660827,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0346_SQ2,0.142625077313792,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0346_SQ2,0.0860719768238928,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0346_SQ2,0.0627353940208378,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0346_SQ2,0.124509014142723,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0346_SQ2,0.0863461002808479,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0346_SQ2,0.147243833560414,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0346_SQ2,0.207160847036523,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0346_SQ2,0.200839258624245,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0346_SQ2,0.25321098444,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0346_SQ3,0.308535378911189,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0346_SQ3,0.3351061101606,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0346_SQ3,0.141540455478863,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0346_SQ3,0.100086934250456,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0346_SQ3,0.0785340827240414,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0346_SQ3,0.149875001978407,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0346_SQ3,0.136713242651544,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0346_SQ3,0.170345959951313,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0346_SQ3,0.237751492348863,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0346_SQ3,0.239297219856004,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0346_SQ3,0.268519131080068,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0347_SQ1,0.238157727618618,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0347_SQ1,0.280346930970959,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0347_SQ1,0.14014465565261,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0347_SQ1,0.0856002002691565,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0347_SQ1,0.0743597143996915,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0347_SQ1,0.126351183949575,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0347_SQ1,0.111942564022403,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0347_SQ1,0.154536047663736,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0347_SQ1,0.197905469338147,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0347_SQ1,0.378268787244788,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0347_SQ1,0.129219206424554,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0347_SQ2,0.22121681827886,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0347_SQ2,0.273189761307925,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0347_SQ2,0.134623365203314,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0347_SQ2,0.0531135066780592,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0347_SQ2,0.0648084054484552,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0347_SQ2,0.104587579207245,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0347_SQ2,0.103756813078028,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0347_SQ2,0.129664486584417,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0347_SQ2,0.194227146773046,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0347_SQ2,0.153532653365562,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0347_SQ2,0.0524969154424561,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0347_SQ3,0.269044418569196,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0347_SQ3,0.283046790999928,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0347_SQ3,0.146860358955254,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0347_SQ3,0.0681572518841784,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0347_SQ3,0.0767744588781014,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0347_SQ3,0.121382845889065,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0347_SQ3,0.111349035803138,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0347_SQ3,0.146568188614844,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0347_SQ3,0.186556296503751,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0347_SQ3,0.153876898268838,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0347_SQ3,0.194576752737648,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0348_SQ1,0.413028525227547,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0348_SQ1,0.466387863374631,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0348_SQ1,0.155012175753249,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0348_SQ1,0.121990056796542,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0348_SQ1,0.0765893659735557,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0348_SQ1,0.140416233220645,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0348_SQ1,0.103898089847348,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0348_SQ1,0.181560038427601,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0348_SQ1,0.230968400831315,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0348_SQ1,0.246226259754079,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0348_SQ1,0.277537439618088,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0348_SQ2,0.405536399760781,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0348_SQ2,0.442584976377454,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0348_SQ2,0.150801064256228,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0348_SQ2,0.113779458638326,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0348_SQ2,0.0763259743683646,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0348_SQ2,0.160796496048369,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0348_SQ2,0.107530400793249,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0348_SQ2,0.180203916639207,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0348_SQ2,0.226930975846577,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0348_SQ2,0.275125328107822,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0348_SQ2,0.250043694360008,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0348_SQ3,0.384144513862619,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0348_SQ3,0.436562088310742,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0348_SQ3,0.139850348342483,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0348_SQ3,0.0958569012591786,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0348_SQ3,0.0652420602264112,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0348_SQ3,0.128871510663079,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0348_SQ3,0.0844922535141142,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0348_SQ3,0.153980002196287,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0348_SQ3,0.222294284229615,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0348_SQ3,0.258326054052158,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0348_SQ3,0.331435217470261,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0349_SQ1,0.30338083229162,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0349_SQ1,0.423139734795221,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0349_SQ1,0.126308706203645,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0349_SQ1,0.0931139950526755,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0349_SQ1,0.0678016388567114,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0349_SQ1,0.1085233459412,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0349_SQ1,0.0750779243633207,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0349_SQ1,0.141461654603414,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0349_SQ1,0.198806028056332,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0349_SQ1,0.150040234221966,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0349_SQ1,0.295690789353518,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0349_SQ2,0.312245609686437,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0349_SQ2,0.366107476022673,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0349_SQ2,0.125099657029483,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0349_SQ2,0.0903867636741387,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0349_SQ2,0.058041330300303,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0349_SQ2,0.104251735938078,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0349_SQ2,0.0689550247712238,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0349_SQ2,0.143738492598927,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0349_SQ2,0.197266650456527,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0349_SQ2,0.0911339363346242,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0349_SQ2,0.265656845475516,PDX
MP9D_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9DP2_AB0349_SQ3,0.302569729865049,PDX
MP9D_PDX_P2,LACTATE_M3,LACTATE,M3,MP9DP2_AB0349_SQ3,0.355821168322068,PDX
MP9D_PDX_P2,ALANINE_M3,ALANINE,M3,MP9DP2_AB0349_SQ3,0.121243175481774,PDX
MP9D_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9DP2_AB0349_SQ3,0.0870357037562052,PDX
MP9D_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9DP2_AB0349_SQ3,0.0574196099780372,PDX
MP9D_PDX_P2,MALATE_M2,MALATE,M2,MP9DP2_AB0349_SQ3,0.100720566369485,PDX
MP9D_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9DP2_AB0349_SQ3,0.0758820590771327,PDX
MP9D_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9DP2_AB0349_SQ3,0.144058722450148,PDX
MP9D_PDX_P2,CITRATE_M2,CITRATE,M2,MP9DP2_AB0349_SQ3,0.206969264648863,PDX
MP9D_PDX_P2,3PG_M3,3PG,M3,MP9DP2_AB0349_SQ3,0.160199660363693,PDX
MP9D_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9DP2_AB0349_SQ3,0.246564567406006,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4121.1a,0.0698776140712766,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4121.1a,0.117158290239911,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4121.1a,0.0404744534593206,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4121.1a,0.0220027932125779,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4121.1a,0.0395220436326094,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4121.1a,0.0184561739007602,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4121.1a,0.00819926744608135,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4121.1a,0.0325235963148486,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4121.1a,0.101670102884252,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4121.1a,0.0439025763099102,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4121.1a,0.0158778480578149,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4121.1b,0.0554889844448593,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4121.1b,0.0879976945391073,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4121.1b,0.0272578227187014,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4121.1b,0.00912533359915964,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4121.1b,0.0360448519276705,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4121.1b,0.0124367072496014,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4121.1b,0,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4121.1b,0.0387119824230747,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4121.1b,0.0891315368746277,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4121.1b,0,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4121.1b,0.162206754995176,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4121.1c,0.0848064838222756,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4121.1c,0.0898627488400878,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4121.1c,0.0567018397571516,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4121.1c,0.0340921421392693,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4121.1c,0.0622031058749394,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4121.1c,0.0460611315837592,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4121.1c,0.0336657335415811,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4121.1c,0.104723552446681,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4121.1c,0.147860513620904,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4121.1c,0,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4121.1c,0.100871725046756,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4122.2a,0.135298766628327,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4122.2a,0.207430377859812,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4122.2a,0.0364656790738384,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4122.2a,0.0302712187492375,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4122.2a,0.0505984414464818,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4122.2a,0.018782579648132,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4122.2a,0.0254970471140447,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4122.2a,0.119901396274211,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4122.2a,0.149350173904507,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4122.2a,0.10121216374183,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4122.2a,0.054441911938186,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4122.2b,0.193876544159617,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4122.2b,0.198178470882407,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4122.2b,0.119548162355191,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4122.2b,0.058480493865148,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4122.2b,0.0857270546295647,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4122.2b,0.0855441743747114,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4122.2b,0.0614934303212372,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4122.2b,0.109570411263042,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4122.2b,0.180663063986993,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4122.2b,0.0326156848518976,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4122.2b,0.235458521048812,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4122.2c,0.109592930315616,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4122.2c,0.174951203368847,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4122.2c,0.0142808864787811,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4122.2c,0.0372786384253342,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4122.2c,0.0420229269057394,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4122.2c,0.0377681084975482,PDX
